﻿pro_rank,title,open_date,total_profit,ticket,total_ticket,screen,screen_shot,make_c,dist_c,mov_class,genre,director,actor,actorS,D,DsumP,DavgP,DminP,DmaxP,mc,MsumP,MavgP,MminP,MmaxP,A,AsumP,AavgP,AminP,AmaxP,Ass,ASsumP,ASavgP,ASminP,ASmaxP
169,태극기 휘날리며,2004.2.5,15687180500,2544911,2544911,115,22373,강제규필름,(주)쇼박스,15세관람가,"전쟁,드라마",강제규,장동건,원빈,강제규,40420232143,13473410714,8737864643,15995187000,강제규필름,15687180500,15687180500,15687180500,15687180500,장동건,36607220300,12202406767,4924852800,15995187000,원빈,35654643000,17827321500,15687180500,19967462500
108,태풍,2005.12.14,22209675300,3471150,3471150,481,47155,씨제이엔터테인먼트,씨제이엔터테인먼트,15세관람가,"드라마,액션",곽경택,김혜정,김원진,곽경택,85383001210,14230500202,285969000,22389535897,씨제이엔터테인먼트,41633882300,10408470575,3122965500,22209675300,김혜정,31051971000,15525985500,8842295700,22209675300,김원진,22209675300,22209675300,22209675300,22209675300
943,태풍태양,2005.6.2,304884500,47935,47935,101,3836,필름매니아(주),쇼이스트(주),12세관람가,드라마,정재은,김강우,김도형,정재은,612579200,306289600,304884500,307694700,필름매니아(주),941170000,470585000,304884500,636285500,김강우,60315989546,6701776616,304884500,18979312500,김도형,304884500,304884500,304884500,304884500
812,터널,2016.8.10,57530028417,91035,7120780,420,5548,"(주)어나더썬데이,(주)비에이엔터테인먼트",(주)쇼박스,12세이상관람가,드라마,김성훈,하정우,배두나,김성훈,1.45561E+11,29112267872,1302907128,57530028417,"(주)어나더썬데이,(주)비에이엔터테인먼트",1.14323E+11,57161496467,56792964517,57530028417,하정우,3.30423E+11,27535234710,619287500,57570773000,배두나,1.27772E+11,42590613811,13448848500,57530028417
27,터널,2016.8.10,56792964517,7029745,7029745,1105,107666,"(주)어나더썬데이,(주)비에이엔터테인먼트",(주)쇼박스,12세이상관람가,드라마,김성훈,하정우,배두나,김성훈,1.45561E+11,29112267872,1302907128,57530028417,"(주)어나더썬데이,(주)비에이엔터테인먼트",1.14323E+11,57161496467,56792964517,57530028417,하정우,3.30423E+11,27535234710,619287500,57570773000,배두나,1.27772E+11,42590613811,13448848500,57530028417
840,터널 3D,2014.8.20,620874000,80989,80989,264,5076,"(주)필마픽쳐스 ,(주)씨제이에스지 마당엔터테인먼트",(주)박수엔터테인먼트,15세이상관람가,"공포(호러),스릴러",박규택,정유미,연우진,박규택,620874000,620874000,620874000,620874000,"(주)필마픽쳐스 ,(주)씨제이에스지 마당엔터테인먼트",620874000,620874000,620874000,620874000,정유미,36718032200,12239344067,530265400,35566892800,연우진,620874000,620874000,620874000,620874000
733,톱스타,2013.10.24,1194185500,175153,175153,397,12218,영화사 문(주),롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,드라마,박중훈,엄태웅,김민준,박중훈,1194185500,1194185500,1194185500,1194185500,영화사 문(주),6343757112,3171878556,1194185500,5149571612,엄태웅,70113766000,11685627667,1194185500,30220536000,김민준,1194185500,1194185500,1194185500,1194185500
423,통증,2011.9.7,5246996000,700272,700272,317,29211,"(주)트로피엔터테인먼트,(주)영화사축제,(주)미스터로맨스",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"멜로/로맨스,드라마",곽경택,정려원,권상우,곽경택,85383001210,14230500202,285969000,22389535897,"(주)트로피엔터테인먼트,(주)영화사축제,(주)미스터로맨스",5246996000,5246996000,5246996000,5246996000,정려원,5246996000,5246996000,5246996000,5246996000,권상우,44354951100,8870990220,4255397500,23831958600
776,퇴마: 무녀굴,2015.8.20,951843500,120802,120802,331,6463,"(주)케이프로덕션,플로우식스(주),버티고필름",씨네그루(주)다우기술,15세이상관람가,"공포(호러),스릴러",김휘,김성균,유선,김휘,34880117179,11626705726,951843500,18089137369,"(주)케이프로덕션,플로우식스(주),버티고필름",951843500,951843500,951843500,951843500,김성균,8215098899,4107549450,951843500,7263255399,유선,951843500,951843500,951843500,951843500
515,투 가이즈,2004.7.9,3584851500,568230,568230,93,8311,(주)에스씨에스엔터테인먼트,쇼이스트(주),15세관람가,코미디,박헌수,김성훈,차태현,박헌수,4260992500,2130496250,676141000,3584851500,(주)에스씨에스엔터테인먼트,13291492900,4430497633,3375971500,6330669900,김성훈,3584851500,3584851500,3584851500,3584851500,차태현,5497961500,1832653833,459220000,3584851500
75,투사부일체,2006.1.19,31959686000,5074314,5074314,407,54335,(주)시네마제니스,씨제이엔터테인먼트,15세관람가,코미디,김동원,정준호,정웅인,김동원,50774360371,16924786790,8525038871,31959686000,(주)시네마제니스,41792478700,10448119675,284106600,31959686000,정준호,49800133000,9960026600,1041877500,31959686000,정웅인,31959686000,31959686000,31959686000,31959686000
701,투혼,2011.10.6,1432123500,210970,210970,356,15008,"㈜감독의집,(주)시네마제니스","(주)시너지하우스 (시너지),롯데쇼핑㈜롯데엔터테인먼트",전체관람가,드라마,김상진,김주혁,김선아,김상진,29134075346,5826815069,616132846,11898748500,"㈜감독의집,(주)시네마제니스",1432123500,1432123500,1432123500,1432123500,김주혁,39628431009,7925686202,1158210500,22486492000,김선아,5855325000,1951775000,1432123500,2877614000
503,트럭,2008.9.25,3730899000,550195,550195,258,23432,(주)싸이더스,(주)싸이더스,청소년관람불가,"범죄,스릴러",권형진,유해진,진구,권형진,9632231300,2408057825,997380500,3730899000,(주)싸이더스,1.56245E+11,7102062500,386192500,32373120927,유해진,60175922256,30087961128,3730899000,56445023256,진구,52870259830,13217564958,329280000,45566111330
946,트릭,2016.7.13,297957300,38262,38262,390,5939,엘씨오픽쳐스,"(주)스톰픽쳐스코리아,(주)이수C&E",15세이상관람가,"스릴러,드라마",이창열,이정진,강예원,이창열,297957300,297957300,297957300,297957300,엘씨오픽쳐스,297957300,297957300,297957300,297957300,이정진,297957300,297957300,297957300,297957300,강예원,25826265121,8608755040,297957300,22056966500
257,특별수사: 사형수의 편지,2016.6.16,9929947065,1241899,1241899,691,39370,(주)콘텐츠케이,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"범죄,드라마",권종관,김명민,김상호,권종관,22582218065,7527406022,5628200500,9929947065,(주)콘텐츠케이,9929947065,9929947065,9929947065,9929947065,김명민,1.4371E+11,15967822806,3443753000,35841769500,김상호,9929947065,9929947065,9929947065,9929947065
315,특수본,2011.11.24,8096052500,1118258,1118258,471,40881,(주)영화사수박,"(주)시너지하우스 (시너지),롯데쇼핑㈜롯데엔터테인먼트",15세이상관람가,"액션,범죄",황병국,우혜진,엄태웅,황병국,11956248000,5978124000,3860195500,8096052500,(주)영화사수박,30723563389,10241187796,8096052500,13515762802,우혜진,16781053153,5593684384,515508500,8169492153,엄태웅,9316993500,4658496750,1220941000,8096052500
443,특종: 량첸살인기,2015.10.22,4754763118,616481,616481,776,31783,"(주)우주필름,(주)뱅가드스튜디오",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,스릴러,노덕,조정석,이미숙,노덕,18554685564,9277342782,4754763118,13799922446,"(주)우주필름,(주)뱅가드스튜디오",4754763118,4754763118,4754763118,4754763118,조정석,44521356316,14840452105,4754763118,23130188893,이미숙,4754763118,4754763118,4754763118,4754763118
564,티끌모아 로맨스,2011.11.10,2942253500,424002,424002,323,19323,"(주)아이에이치큐,㈜인디스토리",필라멘트픽쳐스,15세이상관람가,"멜로/로맨스,코미디",김정환,한예슬,송중기,김정환,2942253500,2942253500,2942253500,2942253500,"(주)아이에이치큐,㈜인디스토리",2942253500,2942253500,2942253500,2942253500,한예슬,6685335500,3342667750,2942253500,3743082000,송중기,2942253500,2942253500,2942253500,2942253500
331,파괴된 사나이,2010.7.1,7683092100,1010060,1010060,363,31973,"아이러브시네마,(주)아이필름홀딩스",(주)시너지하우스 (시너지),청소년관람불가,"드라마,스릴러",우민호,김명민,엄기준,우민호,90571858932,22642964733,7683092100,56598333057,"아이러브시네마,(주)아이필름홀딩스",7683092100,7683092100,7683092100,7683092100,김명민,1.4371E+11,15967822806,3443753000,35841769500,엄기준,16220775170,8110387585,7683092100,8537683070
697,파랑주의보,2005.12.22,1453890000,237284,237284,128,6039,(주)아이필름홀딩스,아이러브시네마,12세관람가,드라마,전윤수,송혜교,차태현,전윤수,36447779800,9111944950,359247800,18979312500,(주)아이필름홀딩스,37130424900,5304346414,1453890000,10738218900,송혜교,28478148847,5695629769,713525000,12291081634,차태현,5497961500,1832653833,459220000,3584851500
382,파송송 계란탁,2005.2.18,6292855500,1003026,1003026,155,21505,(주)굿플레이어,씨제이엔터테인먼트,15세관람가,코미디,오상훈,이인성,최무인,오상훈,6292855500,6292855500,6292855500,6292855500,(주)굿플레이어,11319809100,3773269700,1415274100,6292855500,이인성,6292855500,6292855500,6292855500,6292855500,최무인,6292855500,6292855500,6292855500,6292855500
