,title,DICD
10713,"강력 3반",10029181
10714,"바람의 전설",10029181
10715,"광복절 특사",10029181
10716,"라이터를 켜라",10029181
10717,"신라의 달밤",10029181
10718,선물,10029181
10719,"주유소 습격사건",10029181
10720,"중2라도 괜찮아",20110814
10721,"두 번째 스물",20110814
10722,"돌이킬 수 없는",20110814
10723,"죽이러 갑니다",20110814
10724,치킨게임,20110814
10725,"마이티 맨",20110814
10726,"가족 같은 개, 개 같은 가족",20110814
10727,핵분열가족,20110814
10728,"비와 당신의 이야기",20110814
10729,"어떤 나들이",20110814
10730,비트박스은준의이야기,20110814
10731,나의사랑스러운아파트,20110814
10732,"암흑 속의 세 사람",20110814
10733,"방 안의 코끼리",20110814
10734,"8월 수요단편극장 "인디 잔혹극장"""",20110814
10735,"시선 너머",20110814
10736,"판타스틱 자살소동",20110814
10737,"9시 05분",20110814
10738,연애담,10006085
10739,"연애의 발동 : 상해 여자, 부산 남자",10006085
10740,가시,10006085
10741,잉투기,10006085
10742,"맨발의 꿈",10006085
10743,피안도,10006085
10744,크로싱,10006085
10745,"백만장자의 첫사랑",10006085
10746,"늑대의 유혹",10006085
10747,이공,10006085
10748,화산고,10006085
10749,키스할까요,10006085
10750,"박봉곤 가출사건",10006085
10751,"남자는 괴로워",10006085
10752,"나의 사랑, 나의 신부",10006085
10753,"아임 오케이",10006085
10754,편의점2시,10006085
10755,"3인 3색 러브스토리 : 사랑즐감",10006085
10756,"컴 아웃 파이팅",10048234
10757,"트라이 앵글",10048234
10758,"막달라 마리아: 부활의 증인",20265286
10759,라이언,20265286
10760,"플라이 하이",20195672
10761,"실종: 사라진아내",20214386
10762,"미션: 톱스타를 훔쳐라",20214386
10763,"엠티의 목적",20256689
10764,"데스타운 2",10084587
10765,레나,20234306
10766,"집처럼 따스한 별 아래",20263548
10767,단체관람4,20263548
10768,"다큐패밀리 단편3",20263548
10769,단체관람5,20263548
10770,단체관람2,20263548
10771,할매축구단,20263537
10772,단체관람3,20263537
10773,단체관람1,20263537
10774,"다큐패밀리 단편1",20263537
10775,"니코: 마법 세계로의 여행",20264275
10776,"젊은 형부",20207826
10777,"애마부인 2016",20207826
10778,"동거의 목적",20207826
10779,"나는 야한 여자가 좋다 3 무삭제감독판",20207826
10780,"나는 야한 여자가 좋다 3",20207826
10781,대역전,10015364
10782,변산,10057485
10783,박열,10057485
10784,대배우,10057485
10785,동주,10057485
10786,"그날의 분위기",10057485
10787,사도,10057485
10788,소원,10057485
10789,"봄날의 입맞춤",10057485
10790,평양성,10057485
10791,"구르믈 버서난 달처럼",10057485
10792,"님은 먼 곳에",10057485
10793,궁녀,10057485
10794,"즐거운 인생",10057485
10795,"라디오 스타",10057485
10796,도마뱀,10057485
10797,"왕의 남자",10057485
10798,"달마야, 서울 가자",10057485
10799,황산벌,10057485
10800,"달마야 놀자",10057485
10801,공포택시,10057485
10802,아나키스트,10057485
10803,키드캅,10057485
10804,"우주의 크리스마스",10003582
10805,대한독립만세,10003582
10806,라이어,10003582
10807,"동갑내기 과외하기",10003582
10808,"세개의 거울",10003582
10809,스모크,10003582
10810,"언더커버 파라다이스",20243790
10811,"나는 아시아인이다",20243790
10812,리턴,20263844
10813,"나는 아시아인이다",20263844
10814,"그림자 놀이",20263877
10815,"나는 아시아인이다",20263877
10816,"갈대의 노래",20263876
10817,"50년간의 비밀: 대만 위안부이야기",20263842
10818,"오키나와의 할머니",20263875
10819,"기억과 함께 산다",20263873
10820,"2001년 9월 11일",10055304
10821,"붉은 다리 아래 따뜻한 물",10055304
10822,간장선생,10055304
10823,우나기,10055304
10824,"검은 비",10055304
10825,여현,10055304
10826,"나라야마 부시코",10055304
10827,에에쟈나이카,10055304
10828,"복수는 나의것",10055304
10829,가라유키상,10055304
10830,"일본전후사-마담 옹보로의 생활",10055304
10831,"신들의 깊은 욕망",10055304
10832,인간증발,10055304
10833,"인류학 입문",10055304
10834,"붉은 살의",10055304
10835,"일본 곤충기",10055304
10836,"돼지와 군함",10055304
10837,"작은 오빠",10055304
10838,"도둑맞은 욕정",10055304
10839,"끝없는 욕망",10055304
10840,"니시 긴자 역 앞에서",10055304
10841,"동학농민혁명 고추와 라이플 총",10022524
10842,"월하의 침략자",10022524
10843,"백만인의 신세 타령",10022524
10844,"게르하르트 리히터의 회화",20263839
10845,"블랙 마운틴 컬리지",20263871
10846,"블랙 마운틴 컬리지",20263870
10847,"블랙 화이트 + 그레이",20263838
10848,"퀴어 서점에 오신 걸 환영합니다",20263837
10849,"다큐초이스 단편",20263837
10850,"그 놈, 그녀를 만나다",10088408
10851,"책방의 풍경",10088408
10852,"다큐초이스 단편",10088408
10853,"백만 번 산 고양이",20263834
10854,"캡처링 대디",10051387
10855,"백만 번 산 고양이",10051387
10856,"사랑의 예감",10051387
10857,"산리즈카에 살다: 나리타 이야기",20217648
10858,"산리즈카에 살다: 나리타 이야기",20217649
10859,"산리츠카 : 헤타 마을",10050005
10860,"산리즈카 - 제2요새의 사람들",10050005
10861,"일본해방전선, 산리즈카의 여름",10050005
10862,"꿈으로 가득한",20263830
10863,"다큐패밀리 단편4",20263830
10864,"아버지의 유산",20263829
10865,"다큐패밀리 단편4",20263829
10866,T-REX,10068257
10867,"로봇 강아지, 아이보",10068257
10868,단체관람3,10068257
10869,"다큐패밀리 단편4",10068257
10870,T-REX,10075224
10871,"로봇 강아지, 아이보",10075224
10872,단체관람3,10075224
10873,"다큐패밀리 단편4",10075224
10874,무방비도시,10055840
10875,"바람의 파이터",10055840
10876,터널,20263809
10877,"양아치 느와르",10000970
10878,"내안의 그놈",10000970
10879,"폭력의 법칙: 나쁜 피 두 번째 이야기",10000970
10880,"미쓰 와이프",10000970
10881,"나쁜 피",10000970
10882,"육혈포 강도단",10000970
10883,펀치레이디,10000970
10884,"맨손으로 죽여라?",10000970
10885,조폭마누라,10000970
10886,"고산자, 대동여지도",10000873
10887,"강철중: 공공의 적 1-1",10000873
10888,도마뱀,10000873
10889,실미도,10000873
10890,"공공의 적",10000873
10891,"눈을 감으면",20263545
10892,"다큐패밀리 단편3",20263545
10893,단체관람2,20263545
10894,"살아있는 숲",20263547
10895,"다큐패밀리 단편3",20263547
10896,"두모기의 모험",10046421
10897,"리틀 빅 마우스",10046421
10898,"곰이 되고 싶어요",10046421
10899,"테픽, 넘어져도 다시 일어날 수 있어",10046421
10900,"다큐패밀리 단편3",10046421
10901,단체관람2,10046421
10902,"눈을 감으면",20263610
10903,"다큐패밀리 단편3",20263610
10904,단체관람2,20263610
10905,"나는 대리모입니다",20263589
10906,"다큐패밀리 단편2",20263589
10907,"나는 대리모입니다",20263540
10908,"다큐패밀리 단편2",20263540
10909,알바트로스,20263542
10910,"다큐패밀리 단편2",20263542
10911,"아야의 하루",20263541
10912,"다큐패밀리 단편2",20263541
10913,단체관람4,20263541
10914,단체관람5,20263541
10915,"보이첵, 파일럿이 되다",20263538
10916,단체관람1,20263538
10917,"다큐패밀리 단편2",20263538
10918,단체관람4,20263538
10919,단체관람5,20263538
10920,"브라질월드컵 보고서",10019447
10921,"소년이 되는 법",10019447
10922,"다큐패밀리 단편1",10019447
10923,"다큐 패밀리 : 단편묶음 3",10019447
10924,"다큐 패밀리 : 단편묶음 5",10019447
10925,"엑소시스트: 죽음의 가족",20263532
10926,"부부의 스폰서",20263549
10927,"링 위의 촐리타",20263446
10928,단체관람3,20263446
10929,단체관람1,20263446
10930,"다큐패밀리 단편1",20263446
10931,"축구장 가는 길",20121305
10932,"모들린 가족 이야기",20121305
10933,"다큐패밀리 묶음",20121305
10934,"스페셜 원",20263445
10935,"다큐패밀리 묶음",20263445
10936,"남아있는 나날",20263443
10937,"유튜브 신데렐라",10059486
10938,"9성 호텔",10059486
10939,"퓨쳐 베이비",20263490
10940,"하늘색 심포니",20263440
10941,"프로파간다 게임",20263471
10942,"사람이 하늘이다",10003846
10943,모국,10003846
10944,"젖은 모래",10003846
10945,"침묵의 소리",10003846
10946,"그 날",20243367
10947,"뷰티풀 데이즈",20153456
10948,레터스,20153456
10949,"마담 B",20153456
10950,히치하이커,20153456
10951,약속,20153456
10952,"AISFF2016 국내경쟁 2",20153456
10953,보고싶다,20153456
10954,범전,20171804
10955,재,20171804
10956,할매-시멘트정원,20171804
10957,"적막의 경관",20171804
10958,초원,20171804
10959,상,20171804
10960,"오후 3시",20171804
10961,1.98706E+15,20171804
10962,"한국 환경영화의 흐름 단편",20171804
10963,"한국다큐쇼케이스 단편",20171804
10964,"4.16 옴니버스 프로젝트",20171804
10965,"인디다큐페스티발2016 포럼 기획4",20171804
10966,"초원+김 알렉스의 식당: 안산-타슈켄트",20171804
10967,"<인디다큐페스티발 정기상영회 ‘SIDOF 발견과 주목’ 2월 프로그램 _ 할망바다 / 상 / 철의 시대>",20171804
10968,"돈 맛",10089612
10969,매너선생님,10089612
10970,"챌린지 게임",10089612
10971,알바생들,10089612
10972,"P.S. 걸",10089612
10973,"음란한 가족",10089612
10974,공사중,10089612
10975,"나는 야한 여자가 좋다",10089612
10976,설해,10089612
10977,내비게이션,10089612
10978,"청춘학당 : 풍기문란 보쌈 야사",10089612
10979,들개들,10089612
10980,"아티스트 봉만대",10089612
10981,"렛 미 아웃",10089612
10982,"가자, 장미여관으로",10089612
10983,꼭두각시,10089612
10984,롤플레이,10089612
10985,"스타: 빛나는 사랑",10089612
10986,무산일기,10089612
10987,워낭소리,10089612
10988,"우리 학교",10089612
10989,"안녕, 사요나라",10089612
10990,송환,10089612
10991,"감옥에서 만난 자유",20263457
10992,"글로벌비전 단편",20263457
10993,"풋볼 브라더스",20263456
10994,"글로벌비전 단편",20263456
10995,"행동하는 예술",20263436
10996,"글로벌비전 단편",20263436
10997,"찬란히 빛나는",20263455
10998,"글로벌비전 단편",20263455
10999,"우리가 한 때 가졌던 생각",10038803
11000,"로스앤젤레스의 자화상",10038803
11001,"주크 - 스펜서 윌리암스의 여정",10038803
11002,"글로벌비전 묶음",10038803
11003,"우리는 보안관",20263430
11004,"쌀의 노래",20170484
11005,"유토피아 ",20170484
11006,"양쯔강 연가 + 쌀의 노래",20170484
11007,로드,20112332
11008,사랑노래,20112332
11009,"구층요탑: 전설의 부활",20169620
11010,"초한지: 영웅의 부활",20169620
11011,"난징! 난징!",20169620
11012,"커커시리: 마운틴 패트롤",20169620
11013,"사라진 총",20169620
11014,휴먼,10046771
11015,"얀 베르트랑의 여행: 목마른 대지",10046771
11016,홈,10046771
11017,러브트루,20263109
11018,"잭슨 하이츠에서",10085041
11019,"내셔널 갤러리",10085041
11020,버클리에서,10085041
11021,"크레이지 호스",10085041
11022,권투도장,10085041
11023,"라 당스",10085041
11024,가정폭력,10085041
11025,"벨파스트, 메인",10085041
11026,"뉴욕 라이브러리에서",10085041
11027,"모든 얼굴엔 이름이 있다",20263089
11028,"마이 레그",20263051
11029,"아시아경쟁 단편",20263051
11030,"클로드 란즈만: 쇼아의 유령",20263070
11031,"카메라를 든 사람",20263069
11032,"미세스 팡",10051539
11033,"타앙-경계의 사람들",10051539
11034,"비터 머니",10051539
11035,"천당의 밤과 안개",10051539
11036,"광기가 우리를 갈라놓을 때까지",10051539
11037,"삶의 조건",10051539
11038,"철서구 3부 : 철로",10051539
11039,"틱시 지구",10051539
11040,"선장 솔레이만",20263000
11041,"아시아경쟁 단편",20263000
11042,"보이지 않는 도시, 홍콩",20263050
11043,"붉은 옷",20263049
11044,"마지막 공산주의자",20262999
11045,"마지막 반란",20262995
11046,"훌리건 스패로우",10061999
11047,"델리에서 잠드는 법",20262994
11048,"다마키 가족의 봄",20263014
11049,"머리 감겨주는 여자",20262992
11050,"국제경쟁 단편2",20262992
11051,"그 땐",20263011
11052,"국제경쟁 단편2",20263011
11053,"브루클린 다리 위의 하얀 깃발",20263010
11054,"국제경쟁 단편2",20263010
11055,"브루클린 다리 위의 하얀 깃발",20263009
11056,"국제경쟁 단편2",20263009
11057,"브루클린 다리 위의 하얀 깃발",20262991
11058,"국제경쟁 단편2",20262991
11059,"그레이스 오브 갓",20262990
11060,"국제경쟁 단편1",20262990
11061,"사랑, 광기, 그리고 죽음에 대한",20262989
11062,"국제경쟁 단편1",20262989
11063,"더 높이 날아올라",20262969
11064,"국제경쟁 단편1",20262969
11065,"호스트 네이션",20237406
11066,"된장 칼국수",20244949
11067,"우리아빠 환갑잔치",20255149
11068,"인디피크닉2017-단편5 <혼돈의 밤, 소동의 기억>",20255149
11069,"오오극장 개관 2주년 특별전 - 류선영 배우 단편모음",20255149
11070,"SIFF2016-경쟁단편 5",20255149
11071,"줄줄이 꿴 호랑이",20210271
11072,"SESIFF2016 끌레르몽 페랑에서 온 동화2",20210271
11073,"작은 씨앗",20262612
11074,"SESIFF2016 끌레르몽 페랑에서 온 동화2",20262612
11075,"사랑받는 여자",20217348
11076,내여자친구,20217348
11077,"SESIFF2016 지하철경쟁",20217348
11078,비행기,20262170
11079,"SESIFF2016 지하철경쟁",20262170
11080,"피자 주문이 아니에요",20262124
11081,"SESIFF2016 지하철경쟁",20262124
11082,블랙스톤,10007904
11083,벌거숭이,10007904
11084,"검은 갈매기",10007904
11085,"허수아비들의 땅",10007904
11086,"마지막 밥상",10007904
11087,"역사적인 악수",20262114
11088,"SESIFF2016 모바일 스틸로",20262114
11089,일광욕,10059725
11090,"SESIFF2016 모바일 스틸로",10059725
11091,"국제환경영화경선 단편 1",10059725
11092,"뉴-타입 무비",20241088
11093,"10분 전",20241088
11094,"연애가 고달픈 남자",20241088
11095,"SESIFF2016 블러디 나잇",20241088
11096,바퀴벌레,20249776
11097,"SESIFF2016 경쟁9 달콤한 슬픔",20249776
11098,러브,20188818
11099,"교향곡 42번",20188818
11100,"SESIFF2016 경쟁9 달콤한 슬픔",20188818
11101,"교향곡 42번 + 댐네이션 - 댐이 사라지면",20188818
11102,"당신의 어항",20241090
11103,"꼬인 회로",20241090
11104,"SESIFF2016 경쟁8 가족을 넘어서",20241090
11105,스푼,20247750
11106,"SESIFF2016 경쟁8 가족을 넘어서",20247750
11107,레트로섹스,20247610
11108,"SESIFF2016 경쟁5 H.O.T (하이라이트 오브 틴에이저)",20247610
