,title,ActorCD,ActorAvgP,ActorSumP,ActorMinP,ActorMaxP
4343,,20186351,7010197126.0,7010197126.0,7010197126,7010197126
4344,,20148539,48844889501.0,48844889501.0,48844889501,48844889501
4345,,20225790,4751661400.0,4751661400.0,4751661400,4751661400
4346,,20225789,20463956973.0,20463956973.0,20463956973,20463956973
4347,,20225775,20463956973.0,20463956973.0,20463956973,20463956973
4348,,20225773,48844889501.0,48844889501.0,48844889501,48844889501
4349,,10087814,14783293148.0,44349879445.0,8597290000,21242367145
4350,,10071193,10141514314.0,81132114511.0,315291000,46593140500
4351,,20196506,16636404305.0,16636404305.0,16636404305,16636404305
4352,,20112878,18339407067.0,55018221200.0,284106600,54035565100
4353,,20225540,12309164568.0,12309164568.0,12309164568,12309164568
4354,,20225515,98463522781.0,98463522781.0,98463522781,98463522781
4355,,20225505,98463522781.0,98463522781.0,98463522781,98463522781
4356,,20225327,12309164568.0,12309164568.0,12309164568,12309164568
4357,,20225324,48844889501.0,48844889501.0,48844889501,48844889501
4358,,10087380,10289635500.0,10289635500.0,10289635500,10289635500
4359,,20225177,20463956973.0,20463956973.0,20463956973,20463956973
4360,,20225034,48844889501.0,48844889501.0,48844889501,48844889501
4361,,20225009,4751661400.0,4751661400.0,4751661400,4751661400
4362,,10057087,22941966296.0,91767865182.0,696954300,55863520382
4363,,10029579,9619373500.0,48096867500.0,587173500,36292848900
4364,,20224746,20463956973.0,20463956973.0,20463956973,20463956973
4365,,20224728,98463522781.0,98463522781.0,98463522781,98463522781
4366,,10028919,3724846915.0,14899387661.0,459220000,5454304904
4367,,20133940,1792953620.0,3585907239.0,594082500,2991824739
4368,,20224649,63783051326.0,63783051326.0,63783051326,63783051326
4369,,20133931,4682641000.0,4682641000.0,4682641000,4682641000
4370,,20224620,48844889501.0,48844889501.0,48844889501,48844889501
4371,,20122836,6495306207.0,19485918621.0,359247800,15655329500
4372,,20224221,8946889910.0,8946889910.0,8946889910,8946889910
4373,,20163390,9680553500.0,19361106999.0,1642407500,17718699499
4374,,20162013,2711720800.0,5423441600.0,2673832500,2749609100
4375,,20195916,4585814585.0,9171629169.0,1784542300,7387086869
4376,,20224092,7410215569.0,7410215569.0,7410215569,7410215569
4377,,20224091,7387086869.0,7387086869.0,7387086869,7387086869
4378,,20224082,8946889910.0,8946889910.0,8946889910,8946889910
4379,,20223873,7410215569.0,7410215569.0,7410215569,7410215569
4380,,20223849,8946889910.0,8946889910.0,8946889910,8946889910
4381,,20223848,8946889910.0,8946889910.0,8946889910,8946889910
4382,,20223834,17718699499.0,17718699499.0,17718699499,17718699499
4383,,10005088,17761483812.0,142092000000.0,1430079500,57570773000
4384,,20066644,3460460230.0,3460460230.0,3460460230,3460460230
4385,,10029193,14077706403.0,140777000000.0,440536500,45566111330
4386,,10070746,27367057300.0,54734114600.0,698549500,54035565100
4387,,20189552,22209675300.0,22209675300.0,22209675300,22209675300
4388,,20151440,6986456737.0,6986456737.0,6986456737,6986456737
4389,,10033226,3697554750.0,7395109500.0,746323500,6648786000
4390,,20206946,8737864643.0,8737864643.0,8737864643,8737864643
4391,,20198586,6203942702.0,43427598913.0,2333597000,9038167500
4392,,10025536,6713642526.0,20140927578.0,4895975500,8952096578
4393,,20223357,8946889910.0,8946889910.0,8946889910,8946889910
4394,,20223149,8737864643.0,8737864643.0,8737864643,8737864643
4395,,20222863,8737864643.0,8737864643.0,8737864643,8737864643
4396,,20222852,7387086869.0,7387086869.0,7387086869,7387086869
4397,,20222848,22389535897.0,22389535897.0,22389535897,22389535897
4398,,10072997,16219389500.0,32438779000.0,479093000,31959686000
4399,,10028686,17261629896.0,138093000000.0,284106600,91431950670
4400,,20222627,8946889910.0,8946889910.0,8946889910,8946889910
4401,,10058925,14618270226.0,102328000000.0,369339300,28622355500
4402,,10072613,10736556750.0,42946227000.0,3122965500,28622355500
4403,,10065617,16078192341.0,385877000000.0,587173500,105169264250
4404,,10040869,16145149000.0,48435447000.0,287654500,40328508500
4405,,10058890,10359138359.0,176105000000.0,460596500,40328508500
4406,,20165517,13691441500.0,27382883000.0,9590663500,17792219500
4407,,10055428,8430455066.0,16860910131.0,705081000,16155829131
4408,,20146635,9912783666.0,19825567332.0,2463752000,17361815332
4409,,20222033,6986456737.0,6986456737.0,6986456737,6986456737
4410,,20162926,2211314315.0,8845257260.0,250534000,4122996972
4411,,20221909,17718699499.0,17718699499.0,17718699499,17718699499
4412,,20162882,12354911244.0,24709822487.0,9785168000,14924654487
4413,,20221889,7410215569.0,7410215569.0,7410215569,7410215569
4414,,20221888,30456879428.0,30456879428.0,30456879428,30456879428
4415,,20221882,8737864643.0,8737864643.0,8737864643,8737864643
4416,,20199028,89700528573.0,269102000000.0,349943500,135753322310
4417,,20221865,17718699499.0,17718699499.0,17718699499,17718699499
4418,,20221861,13571515911.0,13571515911.0,13571515911,13571515911
4419,,20156158,22486492000.0,22486492000.0,22486492000,22486492000
4420,,20221844,16155829131.0,16155829131.0,16155829131,16155829131
4421,,20152178,10432371415.0,41729485659.0,1415274100,18089137369
4422,,20221790,8737864643.0,8737864643.0,8737864643,8737864643
4423,,20221778,7387086869.0,7387086869.0,7387086869,7387086869
4424,,20221761,16155829131.0,16155829131.0,16155829131,16155829131
4425,,20150923,4122996972.0,4122996972.0,4122996972,4122996972
4426,,20221677,23563705686.0,23563705686.0,23563705686,23563705686
4427,,20162367,16856943250.0,33713886499.0,15995187000,17718699499
4428,,20221406,8098811152.0,8098811152.0,8098811152,8098811152
4429,,10060031,7689573250.0,15379146500.0,4158738000,11220408500
4430,,20221087,8946889910.0,8946889910.0,8946889910,8946889910
4431,,20111222,11220408500.0,11220408500.0,11220408500,11220408500
4432,,20220971,22389535897.0,22389535897.0,22389535897,22389535897
4433,,20184357,23188182566.0,46376365131.0,16155829131,30220536000
4434,,20220965,17718699499.0,17718699499.0,17718699499,17718699499
4435,,20124103,16382562615.0,65530250460.0,3360045489,40328508500
4436,,20165085,13844624000.0,13844624000.0,13844624000,13844624000
4437,,10072729,45566111330.0,45566111330.0,45566111330,45566111330
4438,,20220450,7387086869.0,7387086869.0,7387086869,7387086869
4439,,20220443,22389535897.0,22389535897.0,22389535897,22389535897
4440,,20129749,3741046828.0,3741046828.0,3741046828,3741046828
4441,,20220400,8737864643.0,8737864643.0,8737864643,8737864643
4442,,20220398,45566111330.0,45566111330.0,45566111330,45566111330
4443,,20220290,13571515911.0,13571515911.0,13571515911,13571515911
4444,,20220123,8946889910.0,8946889910.0,8946889910,8946889910
4445,,10035635,32898340258.0,98695020774.0,2664941005,88908642769
4446,,20219869,4122996972.0,4122996972.0,4122996972,4122996972
4447,,20219852,16155829131.0,16155829131.0,16155829131,16155829131
4448,,10037131,22229362221.0,622422000000.0,601853500,105169264250
4449,,20219598,7387086869.0,7387086869.0,7387086869,7387086869
4450,,20219566,17361815332.0,17361815332.0,17361815332,17361815332
4451,,20219530,3575384754.0,3575384754.0,3575384754,3575384754
4452,,20219528,8946889910.0,8946889910.0,8946889910,8946889910
4453,,20219511,3575384754.0,3575384754.0,3575384754,3575384754
4454,,20219413,13571515911.0,13571515911.0,13571515911,13571515911
4455,,20219412,17718699499.0,17718699499.0,17718699499,17718699499
4456,,10065250,30456879428.0,30456879428.0,30456879428,30456879428
4457,,20219242,30456879428.0,30456879428.0,30456879428,30456879428
4458,,20184980,3741046828.0,3741046828.0,3741046828,3741046828
4459,,20219003,17718699499.0,17718699499.0,17718699499,17718699499
4460,,10062249,7387086869.0,7387086869.0,7387086869,7387086869
4461,,20142289,5135645455.0,10271290910.0,1324401000,8946889910
4462,,20142722,15393596012.0,61574384046.0,6385937880,25411823400
4463,,20218954,30456879428.0,30456879428.0,30456879428,30456879428
4464,,20218939,8946889910.0,8946889910.0,8946889910,8946889910
4465,,20218926,16155829131.0,16155829131.0,16155829131,16155829131
4466,,20218896,7410215569.0,7410215569.0,7410215569,7410215569
4467,,20218884,24653579079.0,49307158158.0,3741046828,45566111330
4468,,20218883,17718699499.0,17718699499.0,17718699499,17718699499
4469,,20218705,3575384754.0,3575384754.0,3575384754,3575384754
4470,,20203770,78250046530.0,156500000000.0,45566111330,110933981730
4471,,20218684,16155829131.0,16155829131.0,16155829131,16155829131
4472,,20218672,8946889910.0,8946889910.0,8946889910,8946889910
4473,,20218665,13571515911.0,13571515911.0,13571515911,13571515911
4474,,10029255,3435588167.0,6871176334.0,2892681205,3978495129
4475,,20134379,9094687250.0,18189374499.0,470675000,17718699499
4476,,20218593,8946889910.0,8946889910.0,8946889910,8946889910
4477,,20218585,6986456737.0,6986456737.0,6986456737,6986456737
4478,,10058941,1890475193.0,3780950386.0,951843500,2829106886
4479,,20065114,4158923502.0,20794617511.0,349943500,8946889910
4480,,20218568,3575384754.0,3575384754.0,3575384754,3575384754
4481,,20218428,22389535897.0,22389535897.0,22389535897,22389535897
4482,,20218389,7410215569.0,7410215569.0,7410215569,7410215569
4483,,20133471,5802318000.0,5802318000.0,5802318000,5802318000
4484,,20144408,8737864643.0,8737864643.0,8737864643,8737864643
4485,,20125569,8974494416.0,17948988832.0,587173500,17361815332
4486,,20218325,8946889910.0,8946889910.0,8946889910,8946889910
4487,,20218303,14924654487.0,14924654487.0,14924654487,14924654487
4488,,20218301,17718699499.0,17718699499.0,17718699499,17718699499
4489,,20218228,13571515911.0,13571515911.0,13571515911,13571515911
4490,,20218049,3575384754.0,3575384754.0,3575384754,3575384754
4491,,10058618,17718699499.0,17718699499.0,17718699499,17718699499
4492,,20218035,7387086869.0,7387086869.0,7387086869,7387086869
4493,,20217926,30456879428.0,30456879428.0,30456879428,30456879428
4494,,20122757,10289635500.0,10289635500.0,10289635500,10289635500
4495,,20217893,11990707878.0,11990707878.0,11990707878,11990707878
4496,,20185275,21022551592.0,42045103184.0,2664941005,39380162179
4497,,20217885,45566111330.0,45566111330.0,45566111330,45566111330
4498,,20217883,17718699499.0,17718699499.0,17718699499,17718699499
4499,,20217874,8946889910.0,8946889910.0,8946889910,8946889910
4500,,20217863,17718699499.0,17718699499.0,17718699499,17718699499
4501,,20217864,6385937880.0,6385937880.0,6385937880,6385937880
4502,,20158768,1997108124.0,5991324372.0,334175900,4122996972
4503,,20217848,12352578118.0,24705156236.0,6986456737,17718699499
4504,,20132888,7828891800.0,7828891800.0,7828891800,7828891800
4505,,20217743,17718699499.0,17718699499.0,17718699499,17718699499
4506,,20217734,22389535897.0,22389535897.0,22389535897,22389535897
4507,,20217728,8737864643.0,8737864643.0,8737864643,8737864643
4508,,20217707,3460460230.0,3460460230.0,3460460230,3460460230
4509,,20217688,17718699499.0,17718699499.0,17718699499,17718699499
4510,,20111834,10433852560.0,125206000000.0,273384900,32373120927
4511,,20217527,8737864643.0,8737864643.0,8737864643,8737864643
4512,,20187587,4367582379.0,4367582379.0,4367582379,4367582379
4513,,10058190,6368049451.0,12736098901.0,2928135400,9807963501
4514,,10062035,4398820986.0,30791746900.0,1073144500,8581442100
4515,,10058031,41577927750.0,83155855500.0,284073700,82871781800
4516,,20185969,20623124081.0,164985000000.0,284073700,110933981730
4517,,10079526,6330669900.0,6330669900.0,6330669900,6330669900
4518,,20127436,21053316367.0,63159949100.0,1073144500,54035565100
4519,,20216506,4550481722.0,9100963443.0,363098800,8737864643
4520,,20110755,10478875438.0,10478875438.0,10478875438,10478875438
4521,,20167745,4409368675.0,17637474700.0,1289929200,6826959500
4522,,20153139,4746322257.0,14238966771.0,1388412500,8096052500
4523,,10069176,8832231500.0,17664463000.0,625824000,17038639000
4524,,20125828,16233743170.0,32467486339.0,2246950339,30220536000
4525,,20216086,11768057143.0,23536114285.0,2956397623,20579716662
4526,,10007481,16880107825.0,118161000000.0,599122500,47102707500
4527,,20139868,3810103000.0,3810103000.0,3810103000,3810103000
4528,,10049767,12556990602.0,25113981203.0,8362778700,16751202503
4529,,10003982,8321175000.0,8321175000.0,8321175000,8321175000
4530,,10040691,7604104981.0,83645154788.0,400965500,23831958600
4531,,20154015,1486223875.0,5944895500.0,354839000,3481025000
4532,,10012877,33986449500.0,33986449500.0,33986449500,33986449500
4533,,10055088,30617577745.0,61235155490.0,27248705990,33986449500
4534,,10070678,9897848385.0,69284938696.0,479093000,48844889501
4535,,10054152,10829637250.0,21659274500.0,8330342500,13328932000
4536,,10062161,3626560700.0,7253121400.0,937877400,6315244000
4537,,20067653,22101304451.0,66303913354.0,3360045489,39380162179
4538,,10057189,33777860900.0,67555721800.0,11727860300,55827861500
4539,,10003647,55827861500.0,55827861500.0,55827861500,55827861500
4540,,20211726,105169000000.0,105169000000.0,105169264250,105169264250
4541,,20111028,11015557250.0,22031114500.0,389374500,21641740000
4542,,10079046,9072737842.0,9072737842.0,9072737842,9072737842
4543,,10082132,9072737842.0,9072737842.0,9072737842,9072737842
4544,,20132741,2697707424.0,5395414848.0,1795734500,3599680348
4545,,20133634,9621729250.0,38486917000.0,620874000,18979312500
4546,,10060157,11126813723.0,22253627445.0,8737864643,13515762802
4547,,20197077,14510222300.0,14510222300.0,14510222300,14510222300
4548,,10004713,3445142089.0,13780568354.0,1505964500,6161685500
4549,,20112268,7081823567.0,21245470700.0,2318884500,13200412500
4550,,20133947,2138168490.0,4276336979.0,1201963479,3074373500
4551,,10037122,7763409000.0,7763409000.0,7763409000,7763409000
4552,,20210966,45566111330.0,45566111330.0,45566111330,45566111330
4553,,10056633,9341795191.0,56050771147.0,2775697500,30456879428
4554,,10001779,20428280776.0,490279000000.0,329280000,66715881300
4555,,10087723,5031388200.0,10062776400.0,2227291000,7835485400
4556,,20133965,4846884000.0,9693768000.0,1740340000,7953428000
4557,,10056972,3130251750.0,6260503500.0,2705566500,3554937000
4558,,20133608,5204937000.0,15614811000.0,1740340000,11629780500
4559,,20133564,46556736150.0,93113472300.0,10241690500,82871781800
4560,,20151993,8651186000.0,8651186000.0,8651186000,8651186000
4561,,20147763,28182660033.0,56365320065.0,2329754965,54035565100
4562,,10004158,10267556000.0,10267556000.0,10267556000,10267556000
4563,,20151650,21641740000.0,21641740000.0,21641740000,21641740000
4564,,10089534,10961160141.0,54805800704.0,4122996972,28811011456
4565,,20160623,5094048600.0,10188097200.0,1590807200,8597290000
4566,,20200529,13515762802.0,13515762802.0,13515762802,13515762802
4567,,20204178,110934000000.0,110934000000.0,110933981730,110933981730
4568,,20196234,3274521717.0,6549043433.0,620874000,5928169433
4569,,20196227,2493549600.0,4987099200.0,1590807200,3396292000
4570,,20199629,5928169433.0,5928169433.0,5928169433,5928169433
4571,,20204012,5928169433.0,5928169433.0,5928169433,5928169433
4572,,20133283,66472479365.0,132945000000.0,22010977000,110933981730
4573,,20203700,110934000000.0,110934000000.0,110933981730,110933981730
4574,,20158664,51326179585.0,102652000000.0,11220408500,91431950670
4575,,20203662,110934000000.0,110934000000.0,110933981730,110933981730
4576,,20134001,126562000000.0,379686000000.0,110933981730,135753322310
4577,,20203631,110934000000.0,110934000000.0,110933981730,110933981730
4578,,20197567,5893470467.0,11786940933.0,5858771500,5928169433
4579,,10005682,8952096578.0,8952096578.0,8952096578,8952096578
4580,,20157703,81487850270.0,407439000000.0,746323500,135753322310
4581,,20203568,110934000000.0,110934000000.0,110933981730,110933981730
4582,,20203488,5928169433.0,5928169433.0,5928169433,5928169433
4583,,20133479,12035493150.0,48141972600.0,1590807200,25411823400
4584,,20203449,8952096578.0,8952096578.0,8952096578,8952096578
4585,,20202898,110934000000.0,110934000000.0,110933981730,110933981730
4586,,20202895,3728980590.0,3728980590.0,3728980590,3728980590
4587,,10052026,13489904632.0,13489904632.0,13489904632,13489904632
4588,,20201973,7263255399.0,7263255399.0,7263255399,7263255399
4589,,20201971,62666385706.0,125333000000.0,58960630706,66372140706
4590,,20201948,62666385706.0,125333000000.0,58960630706,66372140706
4591,,10025976,24509278305.0,24509278305.0,24509278305,24509278305
4592,,20201789,16636404305.0,16636404305.0,16636404305,16636404305
4593,,20131065,15368748401.0,46106245204.0,515508500,32373120927
4594,,20130981,7263255399.0,7263255399.0,7263255399,7263255399
