title,ActorCD,ActorAvgP,ActorSumP,ActorMinP,ActorMaxP
소중한 날의 꿈,10028892,20412339315,1.63299E+11,361431100,91431950670
최강전사 미니특공대 : 새로운 악당의 습격,10047326,2004142312,20041423120,251079500,6538927100
로맨스그레이,20128924,16226580642,16226580642,16226580642,16226580642
"동학, 수운 최제우",20110643,7330992000,7330992000,7330992000,7330992000
사랑하는 사람아,10004236,9370094548,84330850929,439840592,35211229991
칠수와 만수,10043371,15195210043,2.73514E+11,1074486100,44098470600
오아시스,10035772,19385766013,4.26487E+11,759481000,81025004000
웰컴 투 동막골,10040665,10463864360,1.67422E+11,522848900,40328508500
깊은 사정,20209286,5383211020,21532844080,459566121,10478875438
깊은 사정,20152919,4682641000,4682641000,4682641000,4682641000
영자의 전성시대,10037206,22156368722,1.32938E+11,1859615500,45566111330
완득이,10005276,24665075936,6.90622E+11,1453890000,93665632500
혼자,20209046,28295921227,84887763680,8330342500,44382020516
혼자,20217606,10649202459,21298404918,10341783083,10956621835
혼자,20165469,15687180500,15687180500,15687180500,15687180500
혼자,10057447,2081931100,6245793300,847948500,3926917300
성판17: 남자들의 17가지 성적 판타지,10072674,21964353000,65893059000,2641412500,57570773000
친절한 금자씨,10056670,20483051393,20483051393,20483051393,20483051393
효녀 심청,10054490,4106416494,12319249483,1542788950,9038167500
효녀 심청,20155963,13420381653,26840763305,10204359000,16636404305
효녀 심청,20194984,28811011456,28811011456,28811011456,28811011456
사랑니,10005602,7308504220,36542521100,867603000,26119699000
곡성,20127192,25261215524,3.78918E+11,1658653000,82871781800
서편제,10003673,11352067300,22704134600,8759204600,13944930000
8월의 크리스마스,10087518,11578478561,1.5052E+11,934380300,52355568637
저 언덕을 넘어서,10007493,4376240500,4376240500,4376240500,4376240500
고양이를 부탁해,10030016,43353617139,2.60122E+11,830984100,66715881300
써니,20111253,27367057300,54734114600,698549500,54035565100
써니,20152827,3983748800,3983748800,3983748800,3983748800
영아,10067455,2946057325,11784229300,263049900,4886772800
화차,10055970,7475272746,1.49505E+11,273384900,34222160500
역린,10088975,17281196926,1.3825E+11,253673000,63783051326
독짓는 늙은이,20227374,36067171064,36067171064,36067171064,36067171064
독짓는 늙은이,20197131,30037161000,30037161000,30037161000,30037161000
새엄마 2,20289646,53825970324,1.07652E+11,11783109998,95868830649
꿈보다 해몽,10053981,6269372481,87771214729,237013700,25437192500
착한아내,20031764,26119699000,26119699000,26119699000,26119699000
적도의 꽃,10060180,4194616500,8389233000,625824000,7763409000
적도의 꽃,20155010,6240174500,6240174500,6240174500,6240174500
이장호의 외인구단,10043371,15195210043,2.73514E+11,1074486100,44098470600
여자전쟁: 이사 온 남자,20164549,22960890000,22960890000,22960890000,22960890000
황진이,10060180,4194616500,8389233000,625824000,7763409000
황진이,20155010,6240174500,6240174500,6240174500,6240174500
여자전쟁: 떠도는 눈,10006368,2268120250,4536240500,1313457500,3222783000
꿈꾸는 나비,10005484,6276963402,6276963402,6276963402,6276963402
"님아, 그 강을 건너지 마오",20198488,37356780079,37356780079,37356780079,37356780079
박하사탕,10035772,19385766013,4.26487E+11,759481000,81025004000
슬픈남자,20231526,3388632643,6777265286,2829106886,3948158400
나는 나를 파괴할 권리가 있다,10072962,3529305500,3529305500,3529305500,3529305500
도희야,10030016,43353617139,2.60122E+11,830984100,66715881300
후회하지 않아,20111701,3289945950,6579891900,263049900,6316842000
후회하지 않아,20162006,13844624000,13844624000,13844624000,13844624000
이 생명 다하도록,10005896,15242388250,30484776500,13446137500,17038639000
이 생명 다하도록,20162835,14626427250,29252854500,4926508500,24326346000
신세계,10057315,51004139315,7.14058E+11,220051200,115706188137
황진이,10060180,4194616500,8389233000,625824000,7763409000
황진이,20155010,6240174500,6240174500,6240174500,6240174500
발광하는 현대사,10029574,3940277443,43343051871,284106600,11664597600
사랑활동의 내구성,20100595,7056069750,14112139500,6292855500,7819284000
달에 부는 바람,20267582,3948158400,3948158400,3948158400,3948158400
안녕 자두야 스페셜 : 인어공주,20162319,2547059600,10188238400,640343800,6538927100
게임회사 여직원들,20253887,5474392042,5474392042,5474392042,5474392042
게임회사 여직원들,20111089,9188322879,18376645758,6385937880,11990707878
게임회사 여직원들,20253918,11515559845,11515559845,11515559845,11515559845
만추,10061683,9585807100,38343228400,5110555000,13720377000
어느 여대생의 고백,10072618,13448848500,13448848500,13448848500,13448848500
꼬방동네 사람들,10004335,8377570789,92153278679,1201963479,54035565100
장군의 아들 2,20227720,49411385291,98822770581,359247800,98463522781
장군의 아들 2,20154890,25411823400,25411823400,25411823400,25411823400
장군의 아들 2,10028688,10289635500,10289635500,10289635500,10289635500
천국의 아이들,10053565,8692134228,78229208056,522848900,30037161000
해운대,10035772,19385766013,4.26487E+11,759481000,81025004000
돼지의 왕,10003756,3315382033,19892292200,273120000,7324579000
달콤한 인생,10055626,23303988239,3.26256E+11,1159253000,88908642769
파이란,10072251,31786860561,4.45016E+11,1928502500,135753322310
꼬방동네 사람들,10004335,8377570789,92153278679,1201963479,54035565100
청계천의 개,20157664,2872135519,8616406558,216276800,7801007258
청계천의 개,20156010,7420399500,7420399500,7420399500,7420399500
청계천의 개,20110723,27248705990,27248705990,27248705990,27248705990
스파이,10035772,19385766013,4.26487E+11,759481000,81025004000
황진이,10060180,4194616500,8389233000,625824000,7763409000
황진이,20155010,6240174500,6240174500,6240174500,6240174500
또순이,10012460,7763409000,7763409000,7763409000,7763409000
88번지,20132912,3810103000,3810103000,3810103000,3810103000
암행어사 박문수,10005896,15242388250,30484776500,13446137500,17038639000
암행어사 박문수,20162835,14626427250,29252854500,4926508500,24326346000
다른 길이 있다,10005508,31961744173,95885232518,7420399500,44395967609
순정,20209526,29836024827,1.4918E+11,1738293033,115706188137
파이스토리,20199050,4138207515,4138207515,4138207515,4138207515
뽕,20110318,8338194255,16676388509,3865123500,12811265009
백사부인,10072618,13448848500,13448848500,13448848500,13448848500
"동학, 수운 최제우",20110643,7330992000,7330992000,7330992000,7330992000
자매의 S스캔들,20166890,6727109750,26908439000,245731000,15655329500
"모두들, 괜찮아요?",10005239,2600160250,5200320500,978382500,4221938000
새는 폐곡선을 그린다,20166123,5265267506,5265267506,5265267506,5265267506
2016 대단한단편영화제-배우 특별전: 이상희,20181118,4702345970,9404691940,2673489440,6731202500
2016 대단한단편영화제-배우 특별전: 이상희,20254090,17081293569,68325174276,1160035562,61270079831
가을비 우산속에,10040423,9040490582,36161962326,611420000,22209675300
여행,20154873,56322098349,56322098349,56322098349,56322098349
방독피,10060144,17328947262,1.55961E+11,1927358500,82871781800
벽 속의 여자,10007493,4376240500,4376240500,4376240500,4376240500
기쁜 우리 젊은 날,10043371,15195210043,2.73514E+11,1074486100,44098470600
개그맨,10043371,15195210043,2.73514E+11,1074486100,44098470600
명기,10004201,17347058775,69388235100,698549500,54035565100
하얀 까마귀,10005814,18155398279,72621593116,4376240500,33986449500
군도: 민란의 시대,10087253,29076804145,9.01381E+11,274134500,115706188137
김약국의 딸들,10047331,17038639000,17038639000,17038639000,17038639000
아는 여자,20111314,6645627900,33228139500,595238500,14938458000
진시황제와 만리장성,10005896,15242388250,30484776500,13446137500,17038639000
진시황제와 만리장성,20162835,14626427250,29252854500,4926508500,24326346000
격퇴,20126810,82065204987,4.92391E+11,36292848900,135753322310
격퇴,10028537,17223007811,34446015621,459566121,33986449500
아저씨,10052465,26742042700,1.3371E+11,11090682500,47102707500
스캔들 II,20139497,2218769686,4437539372,314542400,4122996972
스캔들 II,20249710,93042352648,93042352648,93042352648,93042352648
스캔들 II,20139498,35566892800,35566892800,35566892800,35566892800
퍼스트 스텝,10004586,5807823500,5807823500,5807823500,5807823500
퍼스트 스텝,20201547,3728980590,3728980590,3728980590,3728980590
퍼스트 스텝,20080046,82871781800,82871781800,82871781800,82871781800
유관순,10012460,7763409000,7763409000,7763409000,7763409000
빈센트,10089395,25884541507,51769083013,3068195600,48700887413
비트,10062025,15739386249,2.20351E+11,2139360500,43488814535
부러진 화살,10043371,15195210043,2.73514E+11,1074486100,44098470600
내 이름은 독고탁,20155300,3865123500,3865123500,3865123500,3865123500
"충심, 소소",20181118,4702345970,9404691940,2673489440,6731202500
"충심, 소소",20254090,17081293569,68325174276,1160035562,61270079831
장군의 아들 2,20227720,49411385291,98822770581,359247800,98463522781
장군의 아들 2,20154890,25411823400,25411823400,25411823400,25411823400
장군의 아들 2,10028688,10289635500,10289635500,10289635500,10289635500
하하하,10004396,11196881099,1.34363E+11,262191500,44098470600
바보야,10043371,15195210043,2.73514E+11,1074486100,44098470600
엄마친구 3,20290331,6650278476,26601113904,2956397623,12651193723
첫사랑 열전,10057730,9528483517,85756351652,227157000,45566111330
스캔들 III,20139497,2218769686,4437539372,314542400,4122996972
스캔들 III,20249710,93042352648,93042352648,93042352648,93042352648
스캔들 III,20139498,35566892800,35566892800,35566892800,35566892800
U.F.O.,10057434,3352421621,10057264863,251176500,7828891800
U.F.O.,20165467,21968680600,21968680600,21968680600,21968680600
"여자, 정혜",10003756,3315382033,19892292200,273120000,7324579000
리턴매치,20169400,11522361789,34567085366,2641412500,25539734986
리턴매치,20159181,14938458000,14938458000,14938458000,14938458000
역전에 산다,10004823,5166105686,36162739800,369339300,23831958600
돌려차기,20111145,6851260750,13702521500,253673000,13448848500
돌려차기,20227772,5427008373,10854016745,359247800,10494768945
돌려차기,20137023,12897865594,77387193563,748936684,39380162179
원나잇스탠드,20193225,22256769300,22256769300,22256769300,22256769300
쌍둥이 에로 킬러 - 자매의 유혹,20144538,15655329500,15655329500,15655329500,15655329500
뽀로로 극장판 슈퍼썰매 대모험,10055966,4409368675,17637474700,1289929200,6826959500
동갑내기 과외하기,10006171,17422181100,1.91644E+11,363240500,115706188137
동갑내기 과외하기,20227594,20463956973,20463956973,20463956973,20463956973
끝과 시작,10047352,12200116229,1.95202E+11,274964000,81025004000
멋진 하루,10061252,7532783870,75327838698,1651122533,17653752500
집,10003756,3315382033,19892292200,273120000,7324579000
전우치,10000558,24448106931,4.64514E+11,1859615500,77319445264
전우치,20122651,10136738500,10136738500,10136738500,10136738500
"소년, 소년을 만나다",10049959,1039185020,10391850200,273384900,4750247000
오발탄,10005896,15242388250,30484776500,13446137500,17038639000
오발탄,20162835,14626427250,29252854500,4926508500,24326346000
미망인,20111086,30037161000,30037161000,30037161000,30037161000
누나,10054490,4106416494,12319249483,1542788950,9038167500
누나,20155963,13420381653,26840763305,10204359000,16636404305
누나,20194984,28811011456,28811011456,28811011456,28811011456
강화도령,10072618,13448848500,13448848500,13448848500,13448848500
탐정 홍길동: 사라진 마을,20294611,50510565168,50510565168,50510565168,50510565168
탐정 홍길동: 사라진 마을,10057349,15944309591,1.27554E+11,1658653000,30220536000
하늘을 걷는 소년,10006484,7038626167,21115878500,5207878000,9322812000
하늘을 걷는 소년,20125469,35977889975,1.43912E+11,728085000,66715881300
하늘을 걷는 소년,20125470,14119596500,28239193000,2119494000,26119699000
심도,20196429,62697419249,62697419249,62697419249,62697419249
심도,10004220,7711001529,53977010700,1194185500,19330302500
노맨스랜드,20135225,21968680600,21968680600,21968680600,21968680600
생활의 발견,10004396,11196881099,1.34363E+11,262191500,44098470600
마이 리틀 히어로,10004028,8240750705,74166756349,217269000,23790276987
"혜화, 동",10053565,8692134228,78229208056,522848900,30037161000
아저씨,10052465,26742042700,1.3371E+11,11090682500,47102707500
달은...해가 꾸는 꿈,20260672,16172355712,80861778560,599122500,56445023256
달은...해가 꾸는 꿈,20160263,8862240400,26586721200,263049900,20597497600
달은...해가 꾸는 꿈,20160239,4724214000,4724214000,4724214000,4724214000
왕의 남자,10000461,12061370462,96490963693,273950500,66014775400
브레인웨이브,20237646,26594390722,79783172166,2677284639,55863520382
브레인웨이브,20196319,13515762802,13515762802,13515762802,13515762802
감자,20126810,82065204987,4.92391E+11,36292848900,135753322310
감자,10028537,17223007811,34446015621,459566121,33986449500
살인캠프,10030280,11626646376,46506585504,1020724600,36181314700
